system:index,landcover,19-1_swir2,19-2_swir2,20-1_swir2,20-2_swir2,21-1_swir2,21-2_swir2,22-1_swir2,22-2_swir2,23-1_swir2,23-2_swir2
000000000000000001c9_0,0,0.1724,0.1523,0.173,0.1516,0.1751,0.1264,0.1534,0.1433,0.06435,0.1255
00000000000000000264_0,0,0.0515,0.00915,0.0052,0.0204,0.0043,0.00645,0.0198,0.0256999999999999,0.0286,0.0061
000000000000000004c6_0,0,0.10715,0.0877,0.1267,0.0879,0.1105,0.0726,0.0935,0.10075,0.153,0.08795
0000000000000000089c_0,0,0.015,0.0165,0.0232,0.0219,0.0233,0.0173,0.0264,0.0241,0.0288,0.0144
000000000000000000d9_0,0,0.0942,0.09255,0.09995,0.0836,0.08895,0.0824,0.0715,0.0798,0.0712,0.0662
0000000000000000056b_0,0,0.1445,0.1578,0.2134,0.1479,0.2123,0.1514,0.1582,0.10045,0.1329,0.1432
0000000000000000083b_0,0,0.1739,0.14095,0.1988,0.1937,0.1713,0.1705,0.2065,0.177,0.20125,0.18
00000000000000000216_0,0,0.07115,0.03795,0.0742,0.06095,0.0844,0.0662,0.0562,0.0728,0.0374,0.0831
000000000000000005e9_0,0,0.028,0.00955,0.0069,0.0097,0.0056,0.00995,0.0125,0.01525,0.0178,0.0072
00000000000000000950_0,0,0.16665,0.1331999999999999,0.1534,0.1417,0.1383,0.12295,0.14185,0.11505,0.1392,0.09455
00000000000000000176_0,0,0.1447,0.12585,0.2142,0.1231,0.1645,0.14875,0.1512,0.1057,0.1748,0.107
000000000000000005df_0,0,0.0117,0.0076,0.0059,0.0174,0.02,0.014,0.0079,0.02305,0.0102,0.0087
000000000000000006e6_0,0,0.1175,0.1933,0.17205,0.2292,0.2244,0.22925,0.1981,0.26275,0.229,0.2119
00000000000000000181_0,0,0.13355,0.1186,0.1589,0.1114,0.1956999999999999,0.1824,0.19735,0.1254,0.17,0.2132
000000000000000001e0_0,0,0.04445,0.04215,0.041,0.0349,0.031,0.0361,0.0392,0.0434,0.0469,0.0301
0000000000000000064f_0,0,0.02845,0.0347,0.0127,0.0145,0.0192,0.019,0.0153,0.0158,0.0191,0.0156
000000000000000000a0_0,0,0.0441,0.0281,0.0428,0.0281,0.0694,0.03065,0.0326,0.02985,0.0527,0.0239
0000000000000000027a_0,0,0.01855,0.0181,0.0172,0.0212,0.0576,0.03255,0.0241,0.0178,0.0211,0.0804
000000000000000000a8_0,0,0.0701,0.05635,0.06435,0.0475,0.055,0.0408,0.0493,0.0351,0.0379,0.0417
000000000000000004f6_0,0,0.1311,0.1249,0.1673,0.12695,0.1827,0.10265,0.1704,0.12235,0.1746,0.1085
0000000000000000091e_0,0,0.2446,0.1856,0.1377499999999999,0.19385,0.12935,0.1666,0.1627,0.1788,0.30576,0.1494
000000000000000000b4_0,0,0.1743,0.1252,0.1619,0.1228,0.1445,0.1243,0.13555,0.1059,0.1341,0.15
000000000000000005f3_0,0,0.3608,0.2028,0.2634,0.1843,0.27495,0.2015,0.2536,0.1189,0.1678,0.1922
00000000000000000682_0,0,0.1467,0.0775,0.1517,0.1802,0.31025,0.1379,0.40645,0.1443,0.2248,0.1437
000000000000000006ab_0,0,0.043,0.01105,0.0061,0.0163,0.0061,0.0125,0.0121999999999999,0.0259,0.0121,0.0065
00000000000000000499_0,0,0.1503499999999999,0.1289,0.1702,0.0914,0.1035,0.0732,0.09895,0.0719,0.0981,0.199
00000000000000000592_0,0,0.0237,0.01175,0.0112,0.017,0.0246,0.0121,0.04015,0.0214,0.03755,0.0089
0000000000000000012a_0,0,0.0191,0.00925,0.0203,0.0145,0.02015,0.0162,0.02045,0.0179,0.06625,0.009
0000000000000000028d_0,0,0.0095,0.0067,0.0105,0.01625,0.00705,0.0067,0.011,0.014,0.025,0.0049
0000000000000000097b_0,0,0.16355,0.1072,0.1483,0.0953,0.1559,0.11635,0.16065,0.11265,0.1266,0.1353
00000000000000000573_0,0,0.0166,0.0057,0.0058,0.0055,0.0057,0.0065,0.0075,0.0053,0.00475,0.0038
0000000000000000025e_0,0,0.04765,0.00825,0.0054,0.0136,0.0061,0.0201,0.0104,0.01865,0.0135,0.0058
000000000000000002a9_0,0,0.1163,0.10395,0.18635,0.1118,0.16435,0.1162,0.1371,0.10085,0.1692,0.0795
000000000000000005d8_0,0,0.07505,0.08775,0.0853,0.1031,0.0816,0.08925,0.08345,0.09695,0.0902,0.0841
00000000000000000119_0,0,0.1223,0.117,0.1430999999999999,0.1021,0.12365,0.1078,0.14525,0.103,0.1142,0.1012
00000000000000000a1f_0,0,0.0193,0.0068,0.0187,0.0078,0.0061,0.00505,0.0133,0.00935,0.0065,0.0043
000000000000000001bc_0,0,0.1453,0.1249,0.20055,0.0939,0.121,0.1011,0.2522,0.1059,0.22645,0.1012
000000000000000001fc_0,0,0.0104,0.00645,0.01785,0.0072,0.032,0.01325,0.0143,0.01255,0.0313,0.0069
00000000000000000652_0,0,0.0501,0.0068,0.0129,0.0342,0.01215,0.0099,0.0074,0.01065,0.0175,0.0168
0000000000000000063a_0,0,0.0166,0.00635,0.0042,0.0174,0.0039,0.006,0.013,0.0163,0.0235,0.0047
00000000000000000097_0,0,0.12195,0.10435,0.1387,0.096,0.084,0.0932,0.09725,0.0712,0.0874,0.0693
00000000000000000626_0,0,0.116,0.15775,0.1893,0.2001,0.1489,0.1143,0.0882,0.0977,0.1885,0.1849
00000000000000000076_0,0,0.06585,0.0573,0.08095,0.0654,0.08355,0.0587,0.07125,0.0521,0.0627,0.0613
000000000000000000b5_0,0,0.1626,0.16365,0.20255,0.1364,0.1788,0.13735,0.19495,0.1476,0.1948,0.1093
0000000000000000005d_0,0,0.0217,0.013,0.02265,0.01295,0.0299,0.01415,0.04275,0.0169,0.0242,0.0163
000000000000000006e3_0,0,0.0092,0.00945,0.0256,0.0256,0.0078,0.0213,0.0115,0.02225,0.0076,0.0182
00000000000000000835_0,0,0.1088,0.09315,0.1333,0.1051,0.10425,0.0943,0.0989,0.0936,0.13715,0.0769
000000000000000001f2_0,0,0.1529,0.1399,0.1643,0.13325,0.199,0.1682,0.1808,0.2093,0.25975,0.3015
0000000000000000097d_0,0,0.01505,0.0346,0.05955,0.0357,0.05855,0.0412,0.03805,0.0454,0.0373,0.0317
0000000000000000097e_0,0,0.1947,0.20975,0.1586,0.1697,0.2345,0.183,0.2386,0.24975,0.22535,0.2771
000000000000000002d8_0,0,0.0104,0.0064,0.00445,0.0101,0.00575,0.00585,0.0073,0.0125,0.0161,0.0044
000000000000000002ec_0,0,0.03,0.0328,0.0316,0.0389,0.01675,0.0177,0.0189,0.0567,0.0143,0.03225
00000000000000000593_0,0,0.02085,0.00555,0.01795,0.0086,0.00685,0.0057,0.0148,0.01195,0.0073,0.0089
00000000000000000597_0,0,0.01745,0.00555,0.0164,0.006,0.0075,0.0041,0.0128,0.0087,0.0044,0.0053
00000000000000000202_0,0,0.23065,0.19475,0.2245,0.1797,0.22625,0.1996,0.1849,0.1793,0.1687,0.1772
0000000000000000026f_0,0,0.041,0.01135,0.0054,0.0149,0.0068,0.0226,0.0118,0.0275,0.0187,0.0065
000000000000000006cf_0,0,0.0394,0.01505,0.0062,0.0277,0.0079,0.0109,0.022,0.0416,0.0401,0.0083
00000000000000000952_0,0,0.0036,0.0077,0.00665,0.0106,0.0056,0.0105,0.0238,0.00925,0.005,0.00675
0000000000000000014e_0,0,0.1349,0.1374,0.1349,0.1385,0.1671,0.1232,0.0967,0.1293,0.0956,0.2073
000000000000000004de_0,0,0.1072,0.1016,0.0974,0.0978,0.1081,0.08825,0.08415,0.0834,0.1058,0.0768
000000000000000005bf_0,0,0.181,0.1208,0.206,0.1337,0.1905,0.1135,0.16015,0.1083,0.2059,0.10375
000000000000000005d0_0,0,0.0984,0.01795,0.023,0.0453,0.3571,0.0397,0.1237,0.0256,0.0626,0.01985
000000000000000005de_0,0,0.1361,0.1081,0.1968,0.1126,0.22555,0.1214,0.1984,0.1027999999999999,0.21225,0.1883
00000000000000000498_0,0,0.1029,0.0823,0.095,0.07325,0.0759,0.074,0.0911,0.07535,0.0876,0.06655
0000000000000000021c_0,0,0.079,0.06915,0.1222,0.0361,0.0334,0.0304,0.0174,0.0484,0.1558,0.0692
0000000000000000029d_0,0,0.12555,0.1048,0.0838,0.0752,0.0997,0.0976,0.1062,0.0818,0.1038,0.0923
000000000000000002fb_0,0,0.2054,0.1897,0.2159,0.2008,0.2345,0.20235,0.23965,0.19475,0.2128,0.1829
0000000000000000055b_0,0,0.1588,0.1302,0.1327,0.11675,0.1336,0.1091,0.096,0.0778,0.1482,0.1243
00000000000000000224_0,0,0.0054,0.01115,0.005,0.0089,0.0057,0.00525,0.0115,0.01155,0.0095,0.0067
0000000000000000024f_0,0,0.04445,0.0086,0.0037,0.0177,0.0051,0.01355,0.01225,0.0264,0.0111,0.0063
000000000000000002cc_0,0,0.0401,0.0127,0.0056,0.0431,0.0071,0.0227,0.0183,0.0322,0.0338,0.0075
00000000000000000138_0,0,0.1071,0.1009,0.06455,0.1311,0.213,0.1143,0.0469,0.1927,0.0469,0.2278
000000000000000002c4_0,0,0.0446,0.01125,0.004,0.0263,0.0122,0.013,0.01475,0.03635,0.029,0.0052
000000000000000002da_0,0,0.0636,0.0088,0.005,0.0149,0.0058,0.0074,0.005,0.0266,0.0281,0.0056
000000000000000004fe_0,0,0.0452,0.02945,0.0372,0.03,0.0477,0.0278,0.02975,0.0268,0.037,0.0221
000000000000000001a5_0,0,0.1349,0.1339,0.1611,0.14395,0.1505,0.15605,0.15525,0.12015,0.18785,0.1422
000000000000000001b5_0,0,0.0378,0.0272,0.0218,0.0205,0.0172,0.02095,0.0161,0.0237,0.0622,0.0438
000000000000000004e8_0,0,0.1341,0.10455,0.1503,0.1029,0.1256,0.1008,0.1255,0.1158,0.12,0.11335
000000000000000005fa_0,0,0.0204,0.0091,0.0064,0.0125,0.0216,0.0192,0.0185,0.0344,0.0142,0.0072
000000000000000006cb_0,0,0.0163,0.00915,0.0063,0.0146,0.0054,0.0081,0.0042,0.0144,0.0289,0.0062
00000000000000000635_0,0,0.0102,0.0081,0.0065,0.011,0.0056,0.00405,0.0127,0.0134,0.0081,0.0061
0000000000000000019a_0,0,0.1462,0.1278,0.1776,0.1492,0.1855,0.17135,0.1451,0.11905,0.1666,0.15245
000000000000000001e7_0,0,0.0752,0.1439,0.3096,0.0986,0.09095,0.0625,0.06605,0.07535,0.1263,0.077
00000000000000000270_0,0,0.072,0.0091,0.0226,0.0263,0.0102,0.0126,0.0194,0.0356,0.025,0.0147
000000000000000005a8_0,0,0.0076,0.0056,0.00565,0.00715,0.0137,0.0097,0.0145,0.0054,0.0096,0.0079
0000000000000000061b_0,0,0.0121,0.00835,0.0076,0.01785,0.0054,0.0075,0.0192,0.02275,0.0308,0.0059
00000000000000000623_0,0,0.21535,0.1714,0.1989,0.1924,0.2237,0.16915,0.2096,0.1654,0.1967,0.167
000000000000000006c3_0,0,0.0585,0.0237,0.0057,0.0297,0.00625,0.0107,0.0255,0.0236,0.06,0.0105
00000000000000000980_0,0,0.06315,0.03755,0.0454,0.0425,0.0708,0.05415,0.0474,0.0513999999999999,0.0591,0.042
000000000000000001ab_0,0,0.12495,0.2421,0.1733,0.1199,0.1329,0.08285,0.1633,0.0951,0.1658,0.1236
00000000000000000858_0,0,0.23665,0.1296,0.16365,0.1808,0.2156,0.146,0.21725,0.1402,0.18795,0.1575
000000000000000005c1_0,0,0.10275,0.1288,0.1014,0.0944,0.0972,0.141,0.0591,0.1154,0.1004,0.1895
00000000000000000090_0,0,0.0115,0.00485,0.006,0.00735,0.012,0.0104,0.0123,0.005,0.0136,0.0069
000000000000000002db_0,0,0.1664,0.1439,0.1796,0.1736,0.14425,0.1506,0.1361,0.1568,0.19665,0.1582
000000000000000005af_0,0,0.01,0.0052,0.0051,0.0075499999999999,0.0136,0.00495,0.0097,0.0119,0.0131,0.0074
000000000000000005c2_0,0,0.1911,0.16335,0.1795,0.1598,0.1655,0.2204,0.2033,0.1892,0.14975,0.1878
00000000000000000143_0,0,0.019,0.01675,0.0071,0.00595,0.0214,0.019,0.01635,0.0261,0.0179,0.0083
0000000000000000026b_0,0,0.04015,0.0193,0.0045,0.034,0.0058,0.0090499999999999,0.0177,0.0196,0.0324,0.008
00000000000000000608_0,0,0.00805,0.0075,0.0061,0.00695,0.0059,0.00805,0.0152,0.01075,0.0083,0.0053
000000000000000008db_0,0,0.1295,0.1298,0.1739,0.1717,0.22555,0.1661,0.1341,0.1494,0.1896,0.19955
000000000000000005f1_0,0,0.01565,0.00575,0.0055,0.01605,0.0237,0.01105,0.0085,0.02265,0.01055,0.01
0000000000000000054e_0,0,0.2148,0.1916,0.218,0.24605,0.1632,0.198,0.22955,0.1557,0.2475,0.2181
00000000000000000875_0,0,0.1153,0.12765,0.1661,0.0795,0.0932,0.1387,0.1872,0.1001,0.1045,0.10755
00000000000000000027_0,0,0.0675,0.04405,0.1198,0.0413,0.03805,0.04085,0.2084,0.1342,0.1492,0.1159
000000000000000000eb_0,0,0.00765,0.0063,0.0053,0.01385,0.0291,0.00785,0.00925,0.02145,0.0093,0.0076
00000000000000000106_0,0,0.0713,0.0448,0.0782,0.0485,0.0676,0.04445,0.07465,0.0614,0.09415,0.053
0000000000000000065c_0,0,0.0098,0.0085,0.0061,0.0121,0.00415,0.00815,0.0127,0.0158,0.0089,0.0076
00000000000000000272_0,0,0.13545,0.15105,0.1709,0.18395,0.166,0.1542,0.1641,0.1631,0.1761,0.1624
000000000000000002b8_0,0,0.04215,0.0147,0.0054,0.017,0.007,0.0294,0.0099,0.0279,0.05955,0.0079
000000000000000000cd_0,0,0.0087,0.0058,0.011,0.0072,0.0154,0.01035,0.01315,0.005,0.0079,0.0085
00000000000000000210_0,0,0.00405,0.0052,0.0049,0.0109,0.0046,0.00295,0.0082,0.0076,0.0094,0.007
00000000000000000257_0,0,0.0063,0.00675,0.0053,0.0094,0.0059,0.00475,0.012,0.01395,0.011,0.0063
00000000000000000263_0,0,0.00515,0.0087,0.0061,0.0066,0.0056,0.0052,0.0117,0.0172,0.01,0.0077
00000000000000000506_0,0,0.1609,0.1286,0.146,0.1163,0.1371,0.1055,0.1518499999999999,0.127,0.1326,0.1405
0000000000000000085c_0,0,0.006,0.0066,0.00895,0.0111,0.0044,0.0218,0.0183,0.0108,0.0077,0.00875
00000000000000000241_0,0,0.0055,0.00815,0.0059,0.0104,0.005,0.00415,0.0117,0.0179,0.0073,0.005
000000000000000005b1_0,0,0.03335,0.0517,0.03825,0.01055,0.0513999999999999,0.0383,0.0561,0.01645,0.0625,0.0334
00000000000000000874_0,0,0.0043,0.00935,0.0126,0.0246,0.00795,0.0048,0.011,0.0342,0.0216,0.01
00000000000000000100_0,0,0.13275,0.1157,0.13285,0.1338,0.174,0.1075,0.1265,0.1026,0.1514,0.096
00000000000000000600_0,0,0.117,0.098,0.10815,0.1321999999999999,0.142,0.1091,0.1296,0.10375,0.12395,0.1
