system:index,blue,green,landcover,nir,red,swir1,swir2,.geo
00000000000000000021_0,0.020050000000000002,0.04075,0,0.31365,0.0293,0.15995,0.07565,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000433_0,0.02645,0.04005,0,0.37424999999999997,0.024,0.12685000000000002,0.05305,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000008b2_0,0.0374,0.05725,0,0.2928,0.06605,0.22725,0.12865,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000008d2_0,0.053500000000000006,0.0819,0,0.28250000000000003,0.09480000000000001,0.24550000000000002,0.15299999999999997,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000001d_0,0.1124,0.15280000000000002,0,0.2933,0.2038,0.4363,0.3996,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000043e_0,0.0234,0.047200000000000006,0,0.41115,0.03555,0.1766,0.08295,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000453_0,0.0644,0.0929,0,0.33490000000000003,0.0838,0.2417,0.14300000000000002,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000005b8_0,0.18050000000000002,0.1764,0,0.2854,0.18680000000000002,0.401,0.4002,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000084_0,0.0565,0.0707,0,0.3013,0.0466,0.1791,0.09330000000000001,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000475_0,0.035500000000000004,0.056400000000000006,0,0.3049,0.0409,0.1845,0.0935,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000004d_0,0.0721,0.0893,0,0.2117,0.08750000000000001,0.261,0.1897,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000045b_0,0.029400000000000003,0.0618,0,0.45420000000000005,0.0302,0.22130000000000002,0.09870000000000001,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000000d4_0,0.0521,0.08020000000000001,0,0.3053,0.0688,0.22590000000000002,0.1303,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000004a5_0,0.13920000000000002,0.16440000000000002,0,0.44400000000000006,0.13820000000000002,0.3116,0.202,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000070_0,0.025900000000000003,0.0426,0,0.3488,0.0298,0.1688,0.07490000000000001,"{""type"":""MultiPoint"",""coordinates"":[]}"
