system:index,landcover,19-1_swir1,19-2_swir1,20-1_swir1,20-2_swir1,21-1_swir1,21-2_swir1,22-1_swir1,22-2_swir1,23-1_swir1,23-2_swir1
00000000000000000830_0,0,0.3097,0.28225,0.2655,0.2316,0.2215,0.38435,0.3579,0.2775,0.3086,0.2226
0000000000000000094a_0,0,0.17745,0.1519,0.1413,0.1433,0.1401,0.1558,0.1648,0.1677,0.1648,0.3338
00000000000000000462_0,0,0.0893,0.0734,0.0952,0.0993,0.0788,0.0978,0.0935,0.114,0.1124,0.0882
000000000000000004b2_0,0,0.0599,0.02765,0.0345,0.0334,0.0258,0.05565,0.0632,0.03925,0.0463,0.0255
000000000000000000ac_0,0,0.18155,0.1808,0.16895,0.1796,0.1607,0.1709,0.1999,0.2142,0.1883,0.17345
000000000000000000db_0,0,0.1139,0.0577,0.0581,0.0719,0.0814,0.0561,0.0572,0.05005,0.0797,0.0469
00000000000000000051_0,0,0.21355,0.2005,0.19355,0.2289,0.2065,0.2354,0.1872,0.23035,0.22135,0.2193
00000000000000000001_0,0,0.1587,0.1298,0.13885,0.1424,0.1382,0.1832,0.1569,0.13945,0.13205,0.11725
00000000000000000087_0,0,0.2459,0.1276499999999999,0.2477,0.19485,0.22055,0.1856499999999999,0.1968,0.2019,0.2459,0.1745
0000000000000000009e_0,0,0.23745,0.2145,0.2686,0.23,0.2493,0.1454,0.1541,0.2011,0.2103,0.2267
000000000000000004d3_0,0,0.16015,0.2061,0.1488,0.20295,0.1486,0.19475,0.169,0.2217,0.1731,0.1808
00000000000000000004_0,0,0.0456,0.0214,0.0273,0.023,0.0642,0.03,0.0318,0.1491,0.102,0.0812
00000000000000000451_0,0,0.21615,0.19965,0.2105,0.2225,0.2135,0.19305,0.2142,0.204,0.2213999999999999,0.1984
00000000000000000887_0,0,0.0885,0.0458999999999999,0.0584,0.03755,0.04415,0.0342,0.0676,0.03515,0.04085,0.0363
00000000000000000007_0,0,0.0416,0.01945,0.0216,0.0168,0.0293,0.0199,0.1282,0.03305,0.03375,0.031
000000000000000000a4_0,0,0.197,0.1698,0.1514,0.1546,0.1388,0.193,0.1664,0.2185,0.1807,0.1684
0000000000000000095f_0,0,0.1622,0.14925,0.16995,0.13575,0.33765,0.29485,0.2463,0.299,0.28605,0.309
00000000000000000008_0,0,0.0964,0.0324,0.04185,0.02495,0.035,0.0264,0.1141,0.0232,0.03015,0.0224
00000000000000000013_0,0,0.04985,0.0288,0.0322,0.0456,0.0519,0.04355,0.0718,0.0628,0.0718,0.0594
00000000000000000066_0,0,0.2512,0.19225,0.2373,0.17365,0.1677,0.1825,0.18655,0.15185,0.1975,0.1094499999999999
00000000000000000238_0,0,0.02805,0.03755,0.0551,0.0396,0.03885,0.0422,0.0444,0.0458999999999999,0.061,0.0245
00000000000000000465_0,0,0.2037,0.2187,0.247,0.1988,0.20665,0.1789,0.157,0.15565,0.16585,0.15705
000000000000000004dc_0,0,0.0674,0.0648,0.0794,0.0719,0.0527,0.0822,0.0963,0.0823,0.0889,0.0434
00000000000000000511_0,0,0.2129,0.2293,0.2352,0.2151,0.2183,0.2274,0.2559,0.2808,0.2936,0.23345
00000000000000000037_0,0,0.2749,0.1913,0.1981,0.1641,0.18505,0.1666,0.16135,0.2573,0.1876,0.1917
00000000000000000196_0,0,0.2685,0.2512,0.2419,0.2434,0.2356,0.2533,0.2347,0.20845,0.2409,0.1983
000000000000000000ff_0,0,0.02255,0.012,0.0066,0.0246,0.01065,0.01345,0.0131,0.0105,0.0272,0.0098
0000000000000000044b_0,0,0.2135,0.1638,0.1603,0.1576,0.1508,0.1737,0.17785,0.24255,0.2576,0.1899
000000000000000004a3_0,0,0.1341,0.2315,0.1793,0.1519,0.1674,0.1622,0.1534,0.1654,0.1756,0.15805
000000000000000004cc_0,0,0.1777,0.16085,0.1551,0.1946,0.1651,0.2145,0.1937,0.1777,0.204,0.1881
00000000000000000025_0,0,0.2158,0.136,0.16215,0.1699,0.1609,0.159,0.1487,0.1748,0.2219,0.16935
0000000000000000000e_0,0,0.1404,0.1323,0.1403,0.1325,0.1338,0.1354,0.1339,0.1279,0.2347,0.14735
00000000000000000937_0,0,0.2325,0.1797,0.1662,0.1682,0.1583,0.2515,0.287,0.1915,0.2057,0.19875
00000000000000000472_0,0,0.1417,0.1242,0.1278,0.14115,0.1564,0.15735,0.17395,0.2503,0.2181,0.1769
000000000000000004ed_0,0,0.2476,0.21015,0.2561,0.20655,0.2263,0.23385,0.2424,0.21495,0.2752,0.2306
00000000000000000a1b_0,0,0.016,0.01605,0.01705,0.0191,0.01635,0.0163,0.01705,0.01465,0.016,0.00895
0000000000000000003d_0,0,0.1698,0.12,0.1469,0.2255,0.21405,0.1312,0.14035,0.1271,0.18855,0.1213
00000000000000000044_0,0,0.06135,0.0353,0.0353,0.0313,0.0357,0.0309,0.021,0.0251,0.0527,0.0249
000000000000000000ea_0,0,0.035,0.0096,0.0063,0.0296,0.00685,0.01405,0.0132,0.0128,0.0247,0.0093
000000000000000001c7_0,0,0.0477,0.013,0.0034,0.0209,0.00945,0.0079,0.0157,0.0138,0.0275,0.0062
00000000000000000006_0,0,0.1419,0.10755,0.11045,0.123,0.1053,0.1247,0.1325,0.14,0.1631,0.0916
00000000000000000141_0,0,0.22535,0.20505,0.2229,0.1936,0.18075,0.21085,0.1834,0.23585,0.21455,0.1804
00000000000000000933_0,0,0.2445,0.2294,0.2515,0.2538,0.24155,0.2089,0.22415,0.1946,0.2062,0.15715
0000000000000000034e_0,0,0.0985,0.02325,0.0355,0.16125,0.1805,0.0221,0.0274,0.242,0.2916,0.0276
00000000000000000a3e_0,0,0.1613,0.1924,0.1686,0.1978,0.17445,0.2036,0.203,0.2228,0.1925,0.1626
0000000000000000011f_0,0,0.2054,0.1858,0.1975,0.18565,0.191,0.1672,0.2143,0.2484,0.2482,0.163
000000000000000001a4_0,0,0.06395,0.0237,0.031,0.0223,0.0329,0.0315,0.0275,0.034,0.0376,0.0182
00000000000000000855_0,0,0.1458,0.13985,0.1584,0.1587,0.15025,0.1696,0.1543,0.1722,0.14995,0.172
00000000000000000069_0,0,0.1197,0.0911,0.1105,0.1155,0.1026,0.17585,0.1523,0.1323,0.126,0.1049
00000000000000000067_0,0,0.2195,0.1988,0.20705,0.20515,0.2096,0.19495,0.1934,0.1747,0.22445,0.2163
000000000000000004b4_0,0,0.29,0.20765,0.2235,0.1838,0.1922,0.1871,0.1884,0.2019,0.2129,0.1791
00000000000000000934_0,0,0.15475,0.11105,0.1146,0.1082,0.11235,0.08215,0.0686,0.0745,0.0682,0.1785
0000000000000000007b_0,0,0.1633,0.1632,0.16965,0.184,0.18945,0.19365,0.1941,0.2045,0.20115,0.1686
00000000000000000057_0,0,0.248,0.20685,0.2119,0.2026,0.1847,0.212,0.2357,0.2041,0.22065,0.2046
000000000000000001f7_0,0,0.2516,0.2547,0.2882,0.2728,0.2423,0.267,0.2915,0.274,0.3036999999999999,0.2627
0000000000000000087b_0,0,0.01195,0.0269,0.0084,0.0159,0.0105,0.00855,0.0112,0.0145,0.0644,0.0081
000000000000000000be_0,0,0.0686,0.0091,0.0069,0.03405,0.0077,0.0081,0.0139,0.0112,0.02,0.006
00000000000000000558_0,0,0.1299,0.1176,0.1326,0.1531,0.1002,0.147,0.1779,0.22945,0.2461,0.114
00000000000000000014_0,0,0.2146,0.15405,0.1714,0.1546,0.1457,0.1714,0.16145,0.1485,0.1544,0.14175
00000000000000000466_0,0,0.0764,0.0668,0.07305,0.0766,0.0882,0.0691,0.0599,0.0602,0.0707,0.08365
0000000000000000021a_0,0,0.2069,0.20695,0.2034,0.2349,0.2271,0.23755,0.27,0.21685,0.2624,0.1967
000000000000000005a0_0,0,0.0727,0.0152,0.0083,0.0188,0.00775,0.01,0.0123,0.0128499999999999,0.018,0.0064
00000000000000000948_0,0,0.10415,0.0885,0.0997,0.0872,0.0995,0.0785,0.1559,0.0794,0.08345,0.0871
00000000000000000960_0,0,0.0173,0.0129,0.0102,0.0247,0.0083,0.0088,0.0116,0.0112,0.0185,0.0061
00000000000000000961_0,0,0.1416,0.1382,0.1617,0.1368,0.1293,0.1294,0.1526,0.124,0.1625,0.1006
0000000000000000009f_0,0,0.1837,0.1766,0.21315,0.2011,0.2089,0.2002,0.2185,0.2067,0.2175,0.1929
00000000000000000017_0,0,0.19715,0.1529999999999999,0.18285,0.1812,0.2149,0.184,0.1967,0.186,0.1975,0.16335
000000000000000004bd_0,0,0.1938,0.1671,0.2069,0.1624,0.138,0.1529999999999999,0.1078,0.1883,0.1592,0.179
00000000000000000497_0,0,0.245,0.2087,0.2292,0.253,0.24645,0.14125,0.2853,0.2442,0.2781,0.21425
000000000000000004c7_0,0,0.0595,0.0371,0.0522,0.03925,0.04415,0.0307,0.0621,0.037,0.0521,0.03955
000000000000000000d1_0,0,0.172,0.16905,0.1688,0.188,0.1838,0.1859,0.27825,0.1956,0.1516,0.1501
00000000000000000a35_0,0,0.0885,0.1295,0.1468,0.1925,0.1694,0.178,0.21435,0.16,0.1609,0.17705
00000000000000000091_0,0,0.1876,0.162,0.1638,0.1835,0.1972,0.1898,0.1596,0.15925,0.16635,0.1607
00000000000000000193_0,0,0.1117,0.0608,0.0487,0.07195,0.0736,0.0568,0.059,0.0554,0.0573,0.2883
00000000000000000443_0,0,0.22425,0.1803,0.2215,0.18145,0.16535,0.18135,0.18935,0.1847,0.1932,0.1678
00000000000000000500_0,0,0.23075,0.2016,0.2404,0.2119,0.2427,0.22205,0.218,0.2206,0.2457,0.2099
00000000000000000577_0,0,0.19545,0.1704999999999999,0.1779,0.1943,0.243,0.2572,0.2335,0.23225,0.2485,0.2109
000000000000000008fe_0,0,0.15745,0.1874,0.1879,0.2019,0.13235,0.1661,0.19215,0.2077,0.1733,0.2239
00000000000000000127_0,0,0.0344,0.0105,0.0101,0.0188,0.0091,0.0084,0.0105,0.0131,0.0224,0.0056
00000000000000000478_0,0,0.2202,0.1597,0.1741,0.1808,0.1845,0.1604,0.1589,0.19705,0.2111,0.1851
000000000000000005cb_0,0,0.1891,0.1966,0.1772,0.1858,0.19735,0.1792,0.0803,0.1489,0.18775,0.198
0000000000000000003e_0,0,0.05255,0.023,0.0317,0.02345,0.0203,0.0332,0.0282,0.0265,0.0318,0.0175
00000000000000000065_0,0,0.19365,0.1642,0.1837,0.1835,0.17575,0.17515,0.19655,0.18795,0.20495,0.1624
00000000000000000877_0,0,0.0458,0.1073,0.0539,0.0534,0.0937,0.04005,0.19375,0.0542,0.1231,0.04475
0000000000000000005e_0,0,0.1896,0.1405,0.14185,0.1632,0.1685,0.1543,0.2101,0.1572,0.21385,0.1462
000000000000000000e6_0,0,0.3775,0.25895,0.271,0.2262,0.1988,0.2313,0.226,0.2307,0.24505,0.2105
00000000000000000164_0,0,0.0886,0.0806,0.0779,0.093,0.0796,0.07365,0.069,0.0822,0.1003,0.0955
00000000000000000192_0,0,0.2861,0.23065,0.2271,0.2401,0.21765,0.20645,0.2208,0.1625,0.1682,0.1812
0000000000000000052d_0,0,0.0164,0.00985,0.0092,0.0089,0.0102,0.01145,0.0126,0.0125,0.0251,0.0069
00000000000000000050_0,0,0.18315,0.1721,0.22375,0.18065,0.1883,0.1972,0.2151,0.2066,0.2202,0.1778
0000000000000000047b_0,0,0.1847,0.17,0.23255,0.1783,0.1748,0.1833,0.17495,0.1784,0.1606,0.18485
00000000000000000543_0,0,0.0515,0.0105,0.0068,0.035,0.0051,0.0079,0.1183,0.0132,0.0571,0.0062
00000000000000000566_0,0,0.2078,0.1868,0.2134,0.21455,0.2252,0.23325,0.208,0.2429,0.3271,0.2204
000000000000000004e2_0,0,0.0866,0.0616,0.0723,0.05965,0.0549,0.0663,0.0928,0.0865,0.08075,0.0493
00000000000000000488_0,0,0.1924,0.1854,0.1576,0.14155,0.1897,0.15395,0.1495,0.18105,0.1876,0.1497
0000000000000000044a_0,0,0.2431,0.20355,0.19775,0.1974,0.20245,0.2055999999999999,0.1876,0.19575,0.20405,0.19915
000000000000000000df_0,0,0.2208,0.2088,0.2072,0.19675,0.20075,0.20905,0.1217,0.1772,0.202,0.2255
000000000000000004bf_0,0,0.1587,0.1537,0.1416,0.1638,0.1522,0.1172,0.1344,0.139,0.149,0.1854
0000000000000000031b_0,0,0.01155,0.01795,0.013,0.0115,0.011,0.0209999999999999,0.0218,0.0229,0.0228,0.0124
00000000000000000481_0,0,0.1924,0.182,0.1822,0.1683,0.2455,0.2264,0.26735,0.2411,0.1807,0.1237
00000000000000000919_0,0,0.1876,0.15275,0.17785,0.1956,0.18135,0.17175,0.2077,0.1888,0.2218,0.16305
00000000000000000463_0,0,0.1918,0.1868,0.1834,0.1778,0.1872,0.1627,0.1643,0.2019,0.23815,0.2137
000000000000000000d3_0,0,0.22355,0.2097,0.2264,0.1266,0.23255,0.2243,0.2354,0.23645,0.26055,0.239
000000000000000001a7_0,0,0.0066,0.0093,0.0047,0.0089,0.0072,0.0104,0.0085,0.013,0.0169,0.0048
00000000000000000431_0,0,0.2467,0.153,0.18125,0.14535,0.1684,0.16385,0.1716,0.18085,0.1892,0.3195
0000000000000000047d_0,0,0.2461,0.1905,0.19625,0.2348,0.2003,0.2149,0.2186,0.25315,0.2534,0.1949
00000000000000000055_0,0,0.06435,0.0288,0.04515,0.0302,0.0599,0.0378,0.0417499999999999,0.02995,0.0628,0.0387
000000000000000004d5_0,0,0.2095,0.2084,0.18945,0.2139,0.1828,0.1981,0.2119,0.2147,0.3112,0.1945
0000000000000000005c_0,0,0.21865,0.1973,0.214,0.2154,0.196,0.2076,0.169,0.17895,0.1759,0.15625
0000000000000000014c_0,0,0.2242,0.2113,0.2224,0.2061,0.2108,0.2038,0.2336,0.1879,0.2224,0.1895
0000000000000000016c_0,0,0.1842,0.1363,0.1567,0.1456,0.11605,0.1201,0.1814,0.173,0.18925,0.0981
00000000000000000564_0,0,0.20695,0.2348,0.1769,0.2271,0.2289,0.2313,0.1721,0.2225,0.1912,0.2775
00000000000000000049_0,0,0.17,0.2073,0.1979,0.2067,0.1485,0.1622,0.1347,0.1834,0.18975,0.1707
000000000000000000f4_0,0,0.0776,0.0626,0.0704,0.0784,0.08385,0.0664,0.0775,0.0623,0.0629,0.0863
00000000000000000540_0,0,0.2252,0.22355,0.248,0.26105,0.2158,0.2399,0.1868,0.23835,0.2641,0.2151
0000000000000000083a_0,0,0.1488,0.1884,0.1843,0.2096,0.1882,0.1817,0.1792,0.1834,0.1616,0.15315
000000000000000000ab_0,0,0.2539,0.1882,0.22665,0.2217,0.2246,0.2024,0.17345,0.2148,0.2179,0.1935
0000000000000000004e_0,0,0.178,0.1376,0.2143,0.1919,0.2067,0.1687,0.1647,0.16,0.21015,0.20425
000000000000000004b1_0,0,0.2518,0.1762,0.2096,0.2057,0.22125,0.167,0.2009,0.14305,0.2327,0.16545
00000000000000000080_0,0,0.0598,0.0423,0.0486,0.05115,0.0599,0.04095,0.0472,0.0390999999999999,0.0609,0.0402
000000000000000000f6_0,0,0.0655,0.0085,0.008,0.0242,0.00765,0.00895,0.0129,0.0075,0.0215,0.0053
000000000000000001d3_0,0,0.19665,0.1698,0.2049,0.2271,0.2034,0.19985,0.2036,0.2022499999999999,0.2097,0.1921
00000000000000000482_0,0,0.2129,0.1787,0.1998,0.20465,0.2003,0.18435,0.1844,0.206,0.2062,0.2029
000000000000000004e9_0,0,0.2071,0.18965,0.1812,0.25085,0.20395,0.20235,0.1756,0.214,0.2297,0.3738
000000000000000000e3_0,0,0.138,0.1241,0.1458,0.1758,0.1625,0.175,0.17805,0.1937,0.1733,0.2651
000000000000000004b5_0,0,0.1784,0.1439,0.17255,0.185,0.1572,0.1639,0.1842,0.18335,0.1905,0.1745
0000000000000000007c_0,0,0.2408,0.1745,0.2039,0.182,0.1804,0.1569,0.1523,0.20895,0.2541,0.1898
000000000000000004aa_0,0,0.03265,0.0302,0.0437,0.0352,0.0456,0.0315,0.0497,0.0347,0.0832,0.0245
00000000000000000438_0,0,0.1775,0.14885,0.15975,0.1611,0.1392,0.15165,0.1408,0.1458,0.1746,0.1313
0000000000000000015d_0,0,0.2061,0.1941,0.2233,0.1704,0.2118,0.1871,0.1003,0.1619,0.2382,0.1477
00000000000000000962_0,0,0.1871,0.1703,0.1939,0.1879,0.2068,0.1604,0.1804,0.1704999999999999,0.214,0.1407
00000000000000000a55_0,0,0.2042,0.19175,0.19045,0.2277,0.20535,0.173,0.20535,0.20135,0.1934,0.162
0000000000000000047a_0,0,0.0198,0.0124,0.01435,0.0134,0.0714,0.0108,0.0091,0.0272,0.02295,0.0102
000000000000000000b8_0,0,0.1558,0.1639,0.1765,0.1693,0.1837,0.1647,0.189,0.17975,0.18035,0.17455
000000000000000001bf_0,0,0.04815,0.0171,0.0176,0.05625,0.0103,0.0132,0.0212,0.01455,0.0307,0.0092
000000000000000004df_0,0,0.1864,0.1619,0.1666,0.18325,0.1637,0.1845,0.1788,0.1749,0.168,0.1752
000000000000000005a3_0,0,0.0854,0.00975,0.0075,0.0353,0.0054,0.0112,0.0136,0.0104,0.0193,0.0055
000000000000000004ab_0,0,0.1871,0.1561,0.1555,0.1963,0.2665,0.1865,0.1891499999999999,0.20375,0.2051,0.1707
00000000000000000054_0,0,0.1703,0.14735,0.1621,0.1873,0.2343,0.226,0.17145,0.19825,0.18775,0.1750499999999999
000000000000000004f7_0,0,0.3072,0.1559,0.19515,0.26345,0.1885,0.2013,0.1683,0.2432,0.2317,0.2295
0000000000000000088c_0,0,0.0375,0.05075,0.0847,0.05245,0.055,0.03525,0.0488,0.0494,0.0427,0.0393
000000000000000000fe_0,0,0.0254,0.02,0.0097,0.01975,0.0124,0.0071,0.018,0.0102,0.0219,0.0051
00000000000000000042_0,0,0.2931,0.1994,0.2427,0.1726,0.1838,0.1579,0.1625,0.21685,0.2016,0.1974
00000000000000000043_0,0,0.2149,0.1704,0.17805,0.1545,0.16665,0.17665,0.2377,0.23025,0.1845,0.1552
00000000000000000588_0,0,0.3451,0.2883,0.3195,0.3354,0.2717,0.36575,0.2707,0.3661,0.2822,0.2717
000000000000000005e0_0,0,0.0325,0.0099,0.0062,0.0231,0.0094,0.02215,0.0164,0.01115,0.0215,0.007
00000000000000000077_0,0,0.2516,0.1928,0.2153,0.1977,0.23325,0.1716,0.2037,0.2191,0.21455,0.20085
00000000000000000036_0,0,0.203,0.19935,0.2027,0.1702,0.15855,0.1608,0.1665,0.1997,0.3014,0.2031
00000000000000000857_0,0,0.1,0.0865,0.08895,0.0818,0.08645,0.0788,0.0745,0.0659,0.0637,0.0582
000000000000000001bb_0,0,0.27025,0.23885,0.2935,0.2445,0.22645,0.2245,0.3395,0.2718,0.3141,0.2217
000000000000000001cd_0,0,0.2583,0.1847,0.191,0.2183,0.1784,0.2077,0.1831,0.2421,0.23905,0.16625
00000000000000000493_0,0,0.1993,0.1766,0.1985,0.2065,0.1968,0.1771,0.1929,0.19105,0.20425,0.16965
0000000000000000011a_0,0,0.0171,0.0162,0.0182,0.0183,0.0148,0.0128,0.0175,0.0129,0.0566,0.0142
000000000000000004f1_0,0,0.1578999999999999,0.1491,0.1559,0.16525,0.1847,0.1792,0.1889,0.1742,0.17485,0.16755
000000000000000004f4_0,0,0.18,0.2221,0.1905,0.18285,0.17725,0.18065,0.1964,0.20045,0.18775,0.1831
000000000000000005ab_0,0,0.0756,0.00905,0.0076,0.0314,0.00785,0.0086,0.0168,0.011,0.0228,0.0047
000000000000000000f0_0,0,0.295,0.2294,0.2471,0.2265,0.1829,0.20805,0.2251,0.2549,0.2634,0.239
0000000000000000035e_0,0,0.00735,0.0083,0.0067,0.0114,0.0082,0.009,0.012,0.0076,0.0131,0.00615
0000000000000000047e_0,0,0.2183,0.2237,0.2267,0.2162,0.2341,0.2324,0.2247,0.24295,0.22245,0.22845
00000000000000000876_0,0,0.2147,0.2257,0.209,0.2168,0.2067,0.1785,0.16105,0.2085,0.14265,0.2242
000000000000000000b9_0,0,0.1742,0.1875,0.144,0.1719,0.1884,0.1699999999999999,0.2109,0.1999,0.1661,0.1945
000000000000000000c8_0,0,0.095,0.0976,0.115,0.1291,0.1204,0.16235,0.15865,0.1741,0.12505,0.091
00000000000000000a50_0,0,0.1992,0.1863,0.1959,0.1808,0.1971,0.2048,0.16775,0.1687,0.1787,0.1741
000000000000000004f8_0,0,0.2222,0.2462,0.2552,0.2054,0.2104,0.1943,0.1762,0.17545,0.2498,0.19265
00000000000000000132_0,0,0.2416,0.1981,0.2479,0.2174,0.18605,0.206,0.228,0.2207,0.2389,0.1882
00000000000000000496_0,0,0.16265,0.1382,0.1691,0.1656,0.1641,0.1362499999999999,0.1492,0.1385,0.19295,0.14205
000000000000000006a8_0,0,0.18935,0.194,0.1904,0.1945,0.1872,0.2216,0.2032,0.1943,0.2091,0.1842
00000000000000000099_0,0,0.1367,0.1076,0.1327499999999999,0.1233,0.12885,0.11765,0.1276499999999999,0.1244,0.1459,0.1219
00000000000000000495_0,0,0.1359,0.132,0.1629,0.1855,0.1677,0.1423,0.1581,0.15255,0.1607,0.1372
00000000000000000965_0,0,0.2007,0.1942,0.1787,0.2055,0.1862,0.218,0.1891,0.22045,0.2086,0.1986
00000000000000000964_0,0,0.0251,0.022,0.03445,0.0212,0.0268,0.02185,0.0287499999999999,0.0185,0.0332,0.0203
00000000000000000062_0,0,0.1126,0.10345,0.13205,0.1126,0.15185,0.1398,0.1102,0.1032,0.10605,0.11245
00000000000000000026_0,0,0.221,0.1632,0.1781,0.1418,0.1657,0.14225,0.15205,0.14875,0.16805,0.1572
0000000000000000008c_0,0,0.08855,0.07745,0.0774,0.0702,0.0899,0.0734,0.0839999999999999,0.0808,0.0962,0.0438
000000000000000004c1_0,0,0.2552,0.22095,0.2333,0.2303,0.2105,0.21135,0.2175,0.229,0.2327,0.201
00000000000000000002_0,0,0.0209,0.01715,0.0228,0.01475,0.0298,0.0386,0.04505,0.0235,0.02445,0.01805
0000000000000000002f_0,0,0.1273,0.1204,0.13785,0.172,0.1473,0.1101,0.1422,0.13425,0.1444,0.1377
0000000000000000091b_0,0,0.19145,0.1774,0.19205,0.1811,0.1934,0.1517,0.176,0.16975,0.1947,0.15995
00000000000000000522_0,0,0.22775,0.0271,0.0330499999999999,0.042,0.1303,0.0303,0.04045,0.0303,0.0324,0.0485
00000000000000000151_0,0,0.2534,0.27535,0.2447,0.2478,0.2423,0.3008,0.2816,0.2577,0.21195,0.2359
0000000000000000048f_0,0,0.2597,0.21175,0.2427,0.202,0.23725,0.20015,0.20575,0.2062,0.2191,0.1871
0000000000000000050a_0,0,0.19635,0.19395,0.1763,0.2221,0.20135,0.171,0.1671,0.23135,0.2181,0.1878
00000000000000000968_0,0,0.15685,0.174,0.1864,0.2041,0.16695,0.1692,0.18195,0.1864,0.1733,0.1866
00000000000000000966_0,0,0.1869,0.0891,0.10755,0.0887,0.1804,0.1008,0.1429,0.1201,0.1145,0.10535
00000000000000000967_0,0,0.0993,0.1094,0.104,0.1045,0.11075,0.2608,0.1675,0.2308,0.3196,0.3303
0000000000000000005f_0,0,0.0421,0.0366,0.04065,0.0462,0.04145,0.0411,0.0521,0.03565,0.0489,0.0343
00000000000000000484_0,0,0.217,0.237,0.2027,0.1975,0.1961,0.19675,0.2113,0.2072,0.2079,0.22755
00000000000000000470_0,0,0.2192,0.2073,0.2525,0.19805,0.199,0.20005,0.1855,0.1933,0.1949,0.1812
000000000000000008cd_0,0,0.3233,0.22705,0.26105,0.2289,0.2226,0.3193,0.28365,0.2865,0.3934,0.2855
00000000000000000340_0,0,0.0408,0.0107,0.0069,0.0131,0.00685,0.0064,0.0154,0.01245,0.0149,0.0063
0000000000000000048d_0,0,0.21985,0.16585,0.2027,0.19745,0.20885,0.2176,0.182,0.1942,0.2047,0.1766
00000000000000000510_0,0,0.28745,0.21495,0.2382,0.206,0.3138,0.2962,0.282,0.2409,0.28445,0.2458
00000000000000000531_0,0,0.25865,0.23095,0.2956,0.235,0.2638,0.332,0.3355,0.2927,0.3463,0.2831
0000000000000000092f_0,0,0.1863,0.22045,0.2658,0.2113,0.2412,0.2114,0.2481,0.22995,0.2608,0.2045
00000000000000000098_0,0,0.27725,0.18365,0.2023,0.20925,0.1637,0.1711,0.15945,0.1887,0.1498,0.1922
0000000000000000014b_0,0,0.2566,0.2505,0.2771,0.2175,0.2265,0.2372,0.2571,0.23755,0.276,0.3635
000000000000000004f0_0,0,0.2359,0.21315,0.2566,0.15895,0.265,0.2121,0.2303,0.21605,0.2463,0.2212
00000000000000000935_0,0,0.21375,0.2198,0.188,0.1985,0.1426,0.1657,0.154,0.1906,0.129,0.2222
00000000000000000446_0,0,0.2195,0.1473,0.1421,0.15455,0.1329,0.2405,0.23635,0.1923,0.1986,0.1871
00000000000000000587_0,0,0.12745,0.112,0.0997,0.1027999999999999,0.1039,0.0895,0.0927,0.08785,0.07085,0.0975
0000000000000000005b_0,0,0.0556,0.0249,0.0364,0.02845,0.04745,0.0409,0.1115,0.032,0.0304,0.0232
00000000000000000177_0,0,0.0205,0.0204,0.01905,0.023,0.021,0.02135,0.0365,0.0188,0.0219,0.0197
0000000000000000044d_0,0,0.21135,0.2068,0.2117,0.1785,0.1619,0.2141,0.1973,0.1791,0.208,0.1857
00000000000000000515_0,0,0.2321,0.2316,0.2478,0.2083,0.25385,0.2543,0.2213,0.21775,0.2585,0.1666
000000000000000005fe_0,0,0.1932,0.18085,0.203,0.2829,0.1258,0.1493,0.2533,0.2222,0.24195,0.20095
00000000000000000459_0,0,0.1579,0.1295,0.14,0.1318,0.131,0.126,0.1324,0.1449,0.2318,0.1871
000000000000000004b9_0,0,0.1328,0.1313,0.1411,0.118,0.1236,0.1262,0.15725,0.1335,0.16525,0.1044
000000000000000008e7_0,0,0.0699,0.05465,0.0612,0.05715,0.0555,0.05035,0.0645,0.0447,0.06425,0.0493
00000000000000000048_0,0,0.0196,0.01755,0.0306,0.0284,0.0235,0.0182,0.01485,0.0609,0.031,0.0254
000000000000000004e4_0,0,0.1812,0.1789,0.1881,0.19515,0.18255,0.1782,0.1705,0.18875,0.1884,0.1702
000000000000000000aa_0,0,0.2108,0.2189,0.20985,0.1969,0.23245,0.1864,0.1867,0.1926,0.211,0.1934
0000000000000000016f_0,0,0.1613,0.1314,0.1495,0.15995,0.1689,0.2379,0.2241,0.21525,0.22365,0.1754
00000000000000000089_0,0,0.2185,0.16435,0.1835,0.20665,0.1807,0.19445,0.2191,0.17755,0.216,0.19635
000000000000000000a9_0,0,0.08225,0.0819,0.09855,0.1397,0.16305,0.1397,0.1475,0.13275,0.22455,0.1441
0000000000000000082a_0,0,0.2558,0.2171,0.22705,0.2036,0.1869,0.22405,0.24515,0.2467,0.2517,0.2544
00000000000000000969_0,0,0.0135,0.01205,0.013,0.01625,0.0113,0.0145,0.0174,0.0144,0.0206,0.0152
0000000000000000096a_0,0,0.01355,0.0086,0.012,0.00965,0.01,0.0268,0.0298,0.024,0.0313,0.0152
0000000000000000084b_0,0,0.18185,0.1026,0.1026,0.1153,0.11575,0.1175,0.123,0.0932,0.2008,0.1117
0000000000000000004a_0,0,0.2235,0.1792,0.2004,0.162,0.181,0.16245,0.2812,0.2204,0.20065,0.1706
000000000000000008f8_0,0,0.21405,0.2302,0.2057,0.1886,0.2203,0.1841,0.1734,0.19595,0.2104,0.1858
00000000000000000079_0,0,0.2414,0.2185,0.288,0.20035,0.2159,0.1943,0.1993,0.1916,0.22825,0.1808
00000000000000000111_0,0,0.04315,0.0082,0.0074,0.0269,0.0088,0.0052,0.0166,0.0128,0.0256,0.0054
00000000000000000165_0,0,0.2867,0.209,0.2634,0.2049,0.2079,0.16535,0.1445,0.16575,0.1938,0.1837
